월,디비전,국가,거래선,모델,수량,매출,비용1,비용2,비용3,영업이익
202612,Appliances,PL,Walmart,OLED_Monitor34,444,206272,92769,43735,3154,64254
202511,TV,UK,Walmart,Galaxy_A55,313,27163,224099,71981,12540,146244
202609,TV,KR,Target,OLED65_G4,244,136840,61624,27014,24142,108060
202512,Display,PL,Target,OLED77_C4,139,160106,139306,76879,10019,32520
202503,Mobile,US,BestBuy,NeoQLED_75,230,344266,247275,4958,5906,-3646
202509,Mobile,US,Costco,OLED65_G4,43,47151,146494,28164,11329,14327
202503,Display,PL,Target,NeoQLED_75,132,243704,67506,76847,2874,62615
202502,TV,UK,Costco,SmartMonitor_M8,66,341817,42996,50250,29637,68822
202506,Mobile,US,Amazon,Grande_Washer,24,333086,210110,26212,16067,29024
202612,TV,KR,BestBuy,OLED_Monitor34,371,232759,69919,21944,21529,22062
202506,Appliances,UK,Costco,Bespoke_4Door,264,80535,13478,16781,18492,18509
202605,Mobile,PL,Target,NeoQLED_75,336,51450,56234,58888,26801,109236
202508,TV,US,Target,OLED_Monitor34,89,296669,53305,72958,6770,49811
202501,Appliances,US,Costco,Bespoke_4Door,469,279341,133478,19481,4010,27353
202508,TV,DE,Walmart,NeoQLED_75,252,249207,178263,23043,6013,133653
202610,TV,DE,Amazon,Grande_Washer,460,473502,5703,59468,10938,77104
202603,Appliances,UK,BestBuy,Galaxy_S24U,344,440752,92572,5139,29193,44568
202606,Mobile,UK,Costco,Galaxy_ZFold6,161,173582,161950,56521,1650,25968
202601,Display,PL,Target,Galaxy_S24U,265,365643,227640,74547,15765,22828
202508,Display,PL,BestBuy,Galaxy_A55,48,379572,64398,41200,18628,-5631
202608,Appliances,PL,Costco,QLED85_Q80,407,405754,154101,19510,21812,135698
202606,TV,DE,Target,SmartMonitor_M8,89,368510,16858,57867,23803,102570
202601,Display,US,Amazon,NeoQLED_75,280,15248,17267,3387,16089,28247
202602,Appliances,US,Costco,OLED65_G4,396,221602,35591,70380,29304,83803
202603,Display,PL,Costco,Bespoke_4Door,221,367352,232342,15783,24921,27397
202506,TV,DE,BestBuy,SmartMonitor_M8,447,309992,35249,52003,25494,-6688
202501,Appliances,PL,BestBuy,OLED_Monitor34,293,210901,217718,76355,17120,-7466
202507,Mobile,KR,Target,SmartMonitor_M8,154,204245,49473,60411,20447,76984
202501,Appliances,UK,Walmart,Jet_Cleaner,237,307220,70597,22943,25246,60361
202603,Appliances,DE,Amazon,OLED65_G4,10,381535,14588,51056,22379,-5342
202506,Display,US,Target,Galaxy_A55,41,122423,9186,6104,25503,149551
202505,Display,KR,Target,Galaxy_S24U,426,427005,194431,51816,9067,-8766
202512,Mobile,UK,BestBuy,Jet_Cleaner,133,398743,215497,61586,17223,83264
202503,Display,UK,Target,OLED_Monitor34,90,308988,62044,30452,25558,71823
202610,Display,UK,Amazon,Grande_Washer,426,241742,10046,33527,5435,55124
202608,Display,DE,Costco,Galaxy_ZFold6,206,264220,244551,78534,22026,90946
202602,TV,DE,Walmart,Bespoke_4Door,237,84559,85646,70608,4379,132562
202506,Appliances,DE,Walmart,Galaxy_ZFold6,149,81560,58538,39169,20747,22045
202504,Display,US,Costco,OLED77_C4,28,394956,109436,47903,14244,17813
202603,TV,US,BestBuy,Galaxy_ZFold6,235,32628,103308,54624,18069,132994
202605,Appliances,US,Target,OLED_Monitor34,128,363682,115767,21334,9191,23441
202505,Mobile,KR,Walmart,SmartMonitor_M8,71,80307,143397,33187,26547,59408
202612,Appliances,KR,BestBuy,SmartMonitor_M8,379,298560,160087,54184,2991,130791
202506,TV,PL,Target,Grande_Washer,229,166051,58864,60401,26324,101823
202510,TV,PL,Walmart,Galaxy_S24U,39,162333,154514,79118,1809,-270
202509,Mobile,UK,Walmart,Galaxy_S24U,60,290794,148076,13395,18420,148701
202504,TV,UK,Costco,Grande_Washer,354,416888,20253,47307,27809,40550
202509,Mobile,DE,BestBuy,Galaxy_A55,489,145594,120376,22577,8947,41388
202508,Mobile,UK,Amazon,Jet_Cleaner,419,52604,59285,17946,22537,103537
202503,TV,UK,Walmart,Bespoke_4Door,105,248136,55401,65900,17402,146233
202610,TV,KR,Target,OLED77_C4,46,398513,76226,70234,14060,86898
202608,Display,US,BestBuy,Grande_Washer,296,314903,98220,29974,22516,14178
202501,Display,UK,Walmart,Galaxy_A55,343,283414,14080,4887,20675,71918
202608,Mobile,PL,Amazon,Galaxy_A55,228,469968,233495,71070,22717,43310
202505,TV,PL,Amazon,Grande_Washer,24,217221,196006,53570,5485,73478
202503,Display,UK,Walmart,QLED85_Q80,177,192338,144561,11736,25013,109597
202504,Display,DE,Costco,Grande_Washer,255,300047,7018,65122,6056,3574
202611,Display,PL,Walmart,OLED77_C4,109,370072,224258,54685,1784,-8973
202612,Display,UK,Walmart,Galaxy_ZFold6,394,482674,108155,63992,26095,705
202607,Mobile,PL,Target,Bespoke_4Door,162,124837,233255,78324,18018,87367
202603,Appliances,UK,Target,SmartMonitor_M8,422,197351,124347,17388,16671,10755
202607,TV,KR,Costco,Bespoke_4Door,443,43422,36548,72394,2507,27888
202604,TV,PL,Target,Galaxy_ZFold6,337,495423,153566,35846,27793,77280
202611,Display,UK,Walmart,Grande_Washer,473,363293,195729,16493,21856,111138
202508,Mobile,KR,Costco,Jet_Cleaner,346,120733,161988,69045,22319,54242
202602,Appliances,UK,Target,QLED85_Q80,403,365706,151721,37488,22332,101377
202505,Appliances,UK,Target,Jet_Cleaner,443,439839,215994,14587,11799,70614
202501,TV,DE,Walmart,SmartMonitor_M8,483,81030,245249,65047,28267,138008
202607,Mobile,UK,Costco,Galaxy_ZFold6,118,172828,166927,38535,1091,19404
202505,Mobile,PL,Target,SmartMonitor_M8,208,209707,83712,33718,2468,101669
202503,TV,US,BestBuy,QLED85_Q80,135,159237,140203,45701,27632,112863
202605,Appliances,UK,Walmart,OLED_Monitor34,66,387108,69801,27614,29127,29415
202507,Mobile,PL,BestBuy,Galaxy_ZFold6,316,246064,92448,57162,24677,56299
202605,Display,UK,Amazon,OLED77_C4,417,161066,35244,62901,15365,39558
202601,Mobile,US,Target,SmartMonitor_M8,292,215128,56485,4999,23168,120809
202610,TV,US,BestBuy,Bespoke_4Door,297,290562,193873,4599,18372,84675
202610,TV,UK,Amazon,Galaxy_S24U,128,146162,179449,33322,21077,57736
202602,Display,PL,Walmart,OLED65_G4,164,146689,209701,22761,9546,112028
202611,Appliances,KR,BestBuy,SmartMonitor_M8,424,203372,228130,28333,16768,36237
202512,Appliances,DE,Costco,SmartMonitor_M8,465,480713,192455,6794,13466,119970
202511,Display,UK,Walmart,OLED65_G4,405,427831,106047,48247,1172,123152
202501,Mobile,PL,Walmart,QLED85_Q80,119,144350,56957,24567,13150,86846
202503,TV,US,Costco,Galaxy_S24U,345,54878,65373,17122,29564,76703
202512,Display,PL,Walmart,SmartMonitor_M8,465,36134,75348,55097,12128,144822
202509,TV,UK,Amazon,NeoQLED_75,340,296953,55874,79892,4041,56726
202502,TV,PL,Target,Galaxy_A55,249,474134,54615,20094,7048,93102
202602,Display,PL,Walmart,OLED_Monitor34,51,14962,203081,37349,21681,109703
202505,Appliances,UK,BestBuy,OLED65_G4,499,275534,36803,24661,25061,56371
202503,Appliances,UK,Walmart,NeoQLED_75,475,427638,207531,47978,23368,-3543
202512,Display,KR,Costco,Jet_Cleaner,172,332766,194635,42588,4269,29992
202512,Display,UK,BestBuy,NeoQLED_75,307,60464,221407,40387,4625,24389
202609,Mobile,US,Costco,QLED85_Q80,344,22128,16640,73291,16289,65005
202507,Display,PL,Walmart,OLED77_C4,267,354989,229750,75456,17207,127660
202501,TV,US,Amazon,Bespoke_4Door,126,271504,129561,8440,24778,57472
202503,Appliances,DE,BestBuy,NeoQLED_75,417,295238,81728,25578,1050,65402
202511,TV,DE,Walmart,OLED77_C4,302,174526,203597,74340,15293,110699
202601,Appliances,UK,Walmart,SmartMonitor_M8,456,307991,118466,71156,16075,57703
202610,TV,PL,Costco,Galaxy_S24U,17,472797,63968,8795,15304,64602
202611,Display,UK,Walmart,OLED_Monitor34,482,450862,164063,67385,10963,62964
202510,Display,KR,Amazon,OLED_Monitor34,19,325242,113569,71270,24755,2399
202607,Mobile,US,BestBuy,Grande_Washer,307,434887,46541,40823,17783,108789
202504,Appliances,UK,Walmart,SmartMonitor_M8,130,256016,249531,33034,16813,143046
202610,Display,KR,Costco,QLED85_Q80,102,103028,135723,48830,28937,34655
202505,Appliances,US,Amazon,NeoQLED_75,252,59067,42975,57376,4288,51196
202511,Display,UK,Target,Jet_Cleaner,395,110514,176640,65144,25730,-4397
202509,Mobile,UK,Amazon,Grande_Washer,341,252879,25993,41905,26306,71334
202601,Display,UK,Walmart,SmartMonitor_M8,435,201028,173462,21250,4627,15574
202605,Display,KR,Walmart,OLED77_C4,113,497730,36829,47019,5194,135638
202603,Mobile,US,BestBuy,NeoQLED_75,314,282886,81417,73388,23660,35225
202601,TV,PL,Walmart,Galaxy_ZFold6,214,392337,82017,60116,2415,78772
202609,Appliances,KR,Amazon,OLED77_C4,341,228989,139456,60190,27509,35987
202511,TV,KR,Target,NeoQLED_75,272,482681,117483,29346,16929,54522
202501,TV,KR,Amazon,Galaxy_ZFold6,433,261730,27228,20413,27817,138972
202508,TV,US,Walmart,NeoQLED_75,224,11400,216007,66346,26184,114955
202611,Appliances,DE,Walmart,SmartMonitor_M8,137,37831,139994,16609,2252,5143
202505,Mobile,PL,Target,OLED77_C4,144,100331,102285,21578,18804,49177
202610,Display,PL,Target,Grande_Washer,449,339700,130998,68797,4235,65090
202604,Display,PL,BestBuy,NeoQLED_75,489,244023,152729,54258,27074,68666
202504,TV,DE,Target,Jet_Cleaner,290,361398,43440,20181,29981,13873
202607,Appliances,KR,Costco,Grande_Washer,233,104382,13374,70991,26737,21229
202606,TV,DE,Walmart,Galaxy_A55,274,132248,32405,37805,13839,-8568
202611,Mobile,PL,BestBuy,Galaxy_S24U,237,277805,106532,66813,5641,43586
202502,Display,KR,Amazon,NeoQLED_75,458,466935,41439,24048,26451,-9868
202601,Display,US,BestBuy,OLED_Monitor34,118,237085,70575,30618,19184,143597
202604,Display,PL,Walmart,Jet_Cleaner,228,153301,203665,55093,6059,23286
202610,Display,KR,Walmart,OLED_Monitor34,393,491658,249867,37619,15112,40669
202508,Mobile,US,Target,OLED77_C4,343,82833,125628,12232,16766,60998
202607,Appliances,DE,Target,OLED65_G4,28,206952,65254,21465,17325,58831
202503,Appliances,KR,Costco,Galaxy_ZFold6,431,41574,159759,3861,6756,50135
202607,Mobile,KR,Costco,QLED85_Q80,348,181987,48561,16852,7445,58868
202605,Display,DE,Walmart,OLED_Monitor34,37,203009,13647,5807,17431,69198
202509,Appliances,US,Walmart,Galaxy_A55,85,302063,50952,63174,7324,25136
202609,Mobile,DE,Costco,QLED85_Q80,22,334170,56492,43207,16876,119126
202609,TV,PL,Costco,NeoQLED_75,313,118945,41296,68058,27885,133853
202611,Mobile,UK,Target,OLED77_C4,206,273098,140625,43998,2165,-3455
202605,Display,DE,BestBuy,QLED85_Q80,316,218299,78714,52354,9942,110751
202501,Display,PL,Target,OLED65_G4,233,466125,126345,74823,24525,98253
202504,Display,KR,Costco,NeoQLED_75,86,51864,162226,60708,3692,65841
202611,TV,PL,Amazon,Jet_Cleaner,241,302868,136147,28733,2203,144903
202603,Appliances,KR,Costco,OLED77_C4,271,494055,195818,32436,16705,138159
202512,Display,UK,Amazon,Grande_Washer,346,75972,105494,70321,12268,91425
202605,TV,UK,Target,Grande_Washer,205,211404,96201,25446,15368,142890
202512,Mobile,DE,Target,SmartMonitor_M8,302,113541,43804,71028,23442,50753
202604,Appliances,UK,Target,Galaxy_ZFold6,268,92052,143211,5456,12508,50078
202601,Appliances,DE,Walmart,SmartMonitor_M8,465,414187,130405,71261,19863,73219
202511,Mobile,US,Walmart,Grande_Washer,467,293521,175080,58362,1428,6760
202603,Appliances,KR,Target,SmartMonitor_M8,242,149226,7806,3632,12013,125885
202604,Mobile,DE,BestBuy,OLED_Monitor34,314,489290,235976,58288,29818,69642
202506,TV,UK,Walmart,OLED65_G4,316,51686,243299,50174,13978,121792
202511,Display,UK,BestBuy,Galaxy_A55,277,154524,14497,47454,27265,32761
202603,TV,KR,Walmart,Bespoke_4Door,339,477201,186152,48670,2763,84324
202505,Display,KR,Costco,Bespoke_4Door,408,11502,151192,53081,9434,30729
202503,Appliances,US,Target,QLED85_Q80,350,160796,214437,9540,6937,72541
202502,Mobile,US,Walmart,OLED_Monitor34,98,45020,184653,51649,5043,-4071
202501,Mobile,UK,Costco,OLED_Monitor34,85,419621,48709,16079,11787,81759
202603,TV,KR,BestBuy,Galaxy_A55,230,316055,41895,17496,4529,84572
202502,TV,DE,Walmart,Bespoke_4Door,104,485482,171483,59010,10935,93543
202608,Appliances,DE,BestBuy,Galaxy_A55,261,490275,40496,60350,29360,137092
202506,Mobile,KR,Target,QLED85_Q80,154,324727,168155,18882,13370,132530
202512,Display,PL,Walmart,OLED77_C4,162,260346,203610,63189,4598,26146
202609,Appliances,US,Target,QLED85_Q80,458,306321,13137,76423,27607,92029
202604,Appliances,PL,Amazon,OLED65_G4,454,479111,79734,43423,6469,-116
202602,Appliances,DE,Target,OLED65_G4,433,186816,52785,69803,25420,9914
202504,Mobile,KR,BestBuy,Bespoke_4Door,49,52864,127027,10455,6485,64064
202508,TV,DE,BestBuy,OLED_Monitor34,311,393333,118393,59833,15755,111925
202512,Mobile,US,Target,Galaxy_ZFold6,364,129960,91050,79487,27440,113053
202611,Display,DE,Walmart,OLED77_C4,445,87505,239350,40218,29002,18356
202602,Mobile,KR,Walmart,Bespoke_4Door,260,143302,162224,63837,5403,115646
202608,Display,KR,BestBuy,QLED85_Q80,85,450168,183763,60166,3885,41355
202601,Display,KR,BestBuy,Galaxy_ZFold6,239,468061,26541,6930,12909,12897
202505,Display,US,Costco,Galaxy_ZFold6,197,491748,205064,44175,7523,51499
202512,Mobile,DE,Walmart,QLED85_Q80,368,69059,243506,31026,14037,118681
202510,Display,US,Costco,Jet_Cleaner,355,468127,99345,12743,3272,82249
202609,Display,US,BestBuy,Galaxy_A55,390,346169,210872,47761,15710,117949
202607,Appliances,DE,BestBuy,QLED85_Q80,181,427364,121426,51116,21289,83032
202601,Appliances,PL,Costco,Galaxy_S24U,260,208269,14147,14739,29269,35170
202509,Mobile,DE,Walmart,Galaxy_A55,76,396447,86020,75180,18820,86151
202511,Appliances,US,Walmart,OLED65_G4,102,343295,76259,41547,17950,37075
202505,Appliances,UK,BestBuy,Jet_Cleaner,81,88938,216735,59676,28434,63667
202601,TV,PL,Amazon,Jet_Cleaner,404,383717,69608,17180,17376,118143
202510,Mobile,PL,Amazon,Grande_Washer,315,490601,247212,14956,4767,24314
202606,Mobile,UK,BestBuy,SmartMonitor_M8,96,158397,15583,33559,23948,108523
202603,Appliances,PL,Amazon,Galaxy_A55,361,148069,60163,44966,5781,140133
202608,Mobile,DE,BestBuy,SmartMonitor_M8,378,279112,46204,64499,19650,55350
202512,Mobile,UK,Walmart,SmartMonitor_M8,320,129434,90651,79936,5851,114986
202504,Mobile,UK,Walmart,Bespoke_4Door,163,484408,29546,12159,6572,1914
202505,Mobile,UK,Amazon,QLED85_Q80,486,284962,194094,79755,16397,141401
202508,Appliances,DE,Amazon,OLED65_G4,458,467987,45699,17823,15153,111884
202505,TV,PL,Walmart,QLED85_Q80,343,72917,173498,44764,6802,40601
202501,Appliances,PL,Target,Galaxy_S24U,199,176374,7388,79772,19395,1168
202606,TV,KR,Target,QLED85_Q80,26,94988,37964,69655,22128,113445
202607,Mobile,DE,Costco,OLED65_G4,434,92421,185376,58245,18580,80396
202607,Display,PL,Costco,Jet_Cleaner,46,330784,187093,9597,1999,85960
202510,Mobile,KR,Amazon,OLED_Monitor34,442,450458,96935,69602,20953,42805
202610,Mobile,KR,Costco,Galaxy_A55,376,68548,107358,59797,1635,23901
202509,Display,US,Target,Bespoke_4Door,274,178811,85515,15682,16429,36464
202501,Mobile,DE,BestBuy,Bespoke_4Door,413,390207,199894,47121,25591,51463
202610,Mobile,KR,BestBuy,OLED65_G4,151,428008,97332,14034,26586,71962
202608,Display,UK,Target,Galaxy_ZFold6,123,26919,24823,5221,8704,57826
202503,Mobile,UK,BestBuy,Bespoke_4Door,492,160160,237560,11667,17672,8189
202601,Mobile,US,Costco,Jet_Cleaner,144,312626,118894,72958,26017,45908
202506,TV,KR,Amazon,Jet_Cleaner,302,443819,137145,51104,3901,14429
202506,Appliances,UK,Target,Jet_Cleaner,312,130818,225564,11507,28643,49850
202606,Mobile,KR,Walmart,Jet_Cleaner,57,325980,86903,7729,4256,52046
202505,Mobile,UK,Walmart,OLED65_G4,433,162810,228117,45030,19997,136036
202605,Mobile,DE,Amazon,Bespoke_4Door,204,417642,35859,31341,27396,33529
202503,TV,PL,BestBuy,Grande_Washer,89,317862,170006,55298,5612,33540
202505,Mobile,UK,Walmart,OLED_Monitor34,298,70173,191539,11619,11484,89032
202503,Appliances,DE,Walmart,Galaxy_ZFold6,105,237738,155335,11131,18435,4841
202611,Display,PL,Target,OLED_Monitor34,339,172238,53948,68823,8355,140471
202601,TV,US,BestBuy,OLED77_C4,114,486354,140970,11995,22771,63276
202603,Display,PL,BestBuy,QLED85_Q80,230,206570,226986,49229,16690,137138
202605,TV,DE,Amazon,OLED65_G4,22,104181,8504,77188,16635,103241
202603,Mobile,UK,Target,Galaxy_ZFold6,339,103468,87178,60455,23498,140006
202505,TV,US,Amazon,Galaxy_A55,338,453916,58668,37666,24724,36080
202610,Mobile,KR,Costco,NeoQLED_75,133,15025,6679,13904,19481,22842
202602,Display,US,Amazon,SmartMonitor_M8,56,340233,58601,36509,6064,23689
202511,Display,PL,Costco,Galaxy_ZFold6,332,36463,122555,71753,2249,23819
202602,Appliances,DE,BestBuy,Bespoke_4Door,248,347601,229490,58849,22074,117938
202507,Appliances,US,Amazon,QLED85_Q80,23,412279,171719,50646,3194,142296
202503,TV,US,Target,Grande_Washer,261,214914,14410,44327,13718,62609
202611,TV,UK,Walmart,Galaxy_S24U,369,123812,18483,75043,21566,113654
202608,Mobile,PL,Target,Galaxy_ZFold6,217,209283,160648,34873,20342,102200
202510,Display,UK,Walmart,OLED77_C4,14,395205,246908,4672,18624,34651
202511,Display,UK,Walmart,Galaxy_ZFold6,285,227540,192681,63742,29988,3309
202506,TV,PL,Amazon,QLED85_Q80,26,317112,23468,22377,19498,7231
202505,Display,US,Target,OLED65_G4,310,343070,158359,53875,12772,94604
202608,Appliances,DE,BestBuy,OLED77_C4,216,245281,246444,19622,9973,105897
202610,TV,DE,Target,SmartMonitor_M8,201,62796,189579,76857,20334,103122
202601,Appliances,PL,Walmart,Galaxy_ZFold6,53,319891,219894,8583,8087,88846
202512,Mobile,PL,BestBuy,Grande_Washer,148,449630,108598,48062,6294,46349
202607,Appliances,DE,BestBuy,QLED85_Q80,77,325478,138980,25751,22230,100189
202607,TV,DE,Costco,Jet_Cleaner,413,324997,120734,18016,5487,71425
202609,Appliances,KR,Costco,OLED65_G4,123,95763,169890,71375,6644,46538
202505,Appliances,PL,Costco,NeoQLED_75,358,461970,23696,78356,11272,37368
202608,TV,UK,Walmart,Galaxy_A55,288,26479,228386,40081,5655,87817
202609,Mobile,US,Costco,OLED_Monitor34,276,424532,181989,61324,28106,116876
202509,Appliances,US,BestBuy,OLED_Monitor34,408,484687,187376,75100,28088,7797
202504,TV,KR,Amazon,Galaxy_S24U,187,432139,132938,73537,25061,52413
202603,Appliances,PL,Target,Bespoke_4Door,358,266218,198260,63265,19545,8619
202503,Appliances,US,Costco,OLED65_G4,328,255720,71104,27253,18634,11097
202611,Display,US,Target,Grande_Washer,98,278012,119404,54089,2373,-4310
202507,Appliances,US,Walmart,SmartMonitor_M8,34,181857,148333,61023,22919,43140
202612,Mobile,DE,BestBuy,Bespoke_4Door,392,177448,244283,27320,16608,86012
202608,Appliances,KR,Walmart,Grande_Washer,113,397482,238678,37090,1079,118368
202608,TV,UK,Amazon,Grande_Washer,133,441303,40791,77125,8759,66176
202602,TV,DE,Walmart,Galaxy_A55,448,419959,18697,10429,3745,105280
202602,Display,PL,Costco,SmartMonitor_M8,228,444892,198584,33671,16796,12899
202509,Display,KR,BestBuy,QLED85_Q80,144,217420,109274,41788,6856,67688
202611,Appliances,DE,Amazon,QLED85_Q80,29,367260,212538,45118,16755,95768
202503,Display,DE,Costco,OLED77_C4,308,213464,5365,60192,13904,25438
202509,Mobile,KR,Target,NeoQLED_75,456,239410,98870,47180,13134,62589
202609,Display,PL,Target,OLED65_G4,204,322334,240487,78625,29709,27023
202504,TV,KR,Costco,Galaxy_A55,37,394904,83500,61731,24065,105733
202605,Display,KR,Costco,OLED65_G4,108,303044,161557,9117,23593,54367
202506,Mobile,PL,Target,OLED_Monitor34,303,240618,94853,57143,26143,133686
202604,Mobile,DE,Amazon,Galaxy_S24U,354,328494,198333,46849,10035,109378
202606,Display,PL,BestBuy,OLED77_C4,102,72944,98467,57663,2816,144973
202601,Display,UK,Target,Galaxy_A55,427,312147,156589,2791,14470,2732
202507,Display,PL,Target,Galaxy_ZFold6,423,374908,55054,9774,2357,93476
202503,TV,UK,BestBuy,Grande_Washer,212,51899,54816,4231,7074,24607
202506,TV,KR,BestBuy,OLED77_C4,431,17835,133602,72417,21591,68384
202612,Mobile,US,Costco,NeoQLED_75,290,322951,223694,75944,1556,88321
202503,Display,KR,Walmart,Jet_Cleaner,423,437976,225681,16519,2499,2133
202512,Appliances,UK,BestBuy,OLED_Monitor34,233,344703,193857,67039,3507,71718
202505,Mobile,PL,BestBuy,Grande_Washer,436,451415,106861,25917,17455,24954
202610,TV,UK,Walmart,Bespoke_4Door,319,55242,159849,15709,1463,114994
202605,Mobile,US,Walmart,Galaxy_A55,46,426293,139867,53116,6874,54313
202510,TV,KR,Walmart,Grande_Washer,276,224333,69593,57094,10196,63735
202507,Appliances,UK,Costco,Grande_Washer,314,90058,189443,26653,21294,102976
202504,Display,DE,Amazon,Jet_Cleaner,376,441965,161803,78237,7817,9683
202510,Display,KR,Target,Bespoke_4Door,19,101674,68071,24391,21054,20961
202507,Display,KR,Target,Galaxy_ZFold6,317,491211,104206,13428,5852,38394
202611,Appliances,UK,Amazon,Grande_Washer,82,376549,140904,40794,8809,100855
202511,Appliances,UK,Amazon,Jet_Cleaner,372,235654,8844,66525,13967,-5719
202609,Appliances,US,Walmart,Galaxy_A55,384,201227,226908,26293,9917,98560
202508,Appliances,DE,Walmart,Jet_Cleaner,19,52257,49680,33893,9480,92937
202508,TV,UK,Walmart,OLED77_C4,171,344228,84695,37350,7099,40116
202505,Mobile,US,Costco,OLED_Monitor34,128,145321,84269,14722,6858,120805
202505,Appliances,UK,Amazon,NeoQLED_75,197,92574,67164,18425,19261,51900
202507,TV,KR,Amazon,Grande_Washer,29,413642,6916,8791,24578,132713
202610,Mobile,KR,Costco,OLED65_G4,391,193761,194875,4405,7112,71040
